id,Booking_status,Probability
55348,0,0.0005200491
55349,0,0.023666449
55350,0,0.09713384
55351,0,0.2572826
55352,0,0.037701182
55353,1,0.8525026
55354,0,0.3234996
55355,0,0.091194674
55356,0,0.34369862
55357,0,0.1186303
55358,1,0.51849586
55359,0,0.4133324
55360,1,0.865507
55361,0,0.123814136
55362,0,0.12530553
55363,0,0.089826
55364,1,0.6992138
55365,0,0.35349405
55366,1,0.6212354
55367,1,0.9019009
55368,0,0.18892263
55369,0,0.114575095
55370,1,0.83727294
55371,1,0.82737565
55372,1,0.59584165
55373,0,1.4971391e-07
55374,1,0.8544129
55375,0,0.3926567
55376,1,0.53750193
55377,1,0.8752201
55378,0,0.30027756
55379,1,0.89339787
55380,0,0.4083847
55381,1,0.71205586
55382,1,0.9544054
55383,0,0.37308702
55384,0,9.557401e-09
55385,0,0.16163352
55386,1,0.8244705
55387,0,0.24683817
55388,1,0.53473884
55389,1,0.81954813
55390,0,0.075830474
55391,0,0.04213083
55392,0,0.050701693
55393,0,0.08134164
55394,1,0.7677666
55395,0,0.40208513
55396,0,0.09482195
55397,0,0.34141773
55398,0,0.054029662
55399,0,0.3290482
55400,0,0.025617449
55401,1,0.76595986
55402,0,0.20128542
55403,0,0.2039809
55404,1,0.7728013
55405,0,0.15675546
55406,0,0.27539468
55407,0,0.004448948
55408,0,0.3213742
55409,1,0.8145289
55410,0,0.06336375
55411,0,0.09883734
55412,1,0.50902164
55413,0,3.7498983e-05
55414,1,0.6782021
55415,1,0.5118449
55416,0,0.43416962
55417,1,0.8573706
55418,0,0.10080179
55419,0,0.48886973
55420,0,0.15440688
55421,0,0.03975019
55422,1,0.83366066
55423,1,0.8181256
55424,0,0.11481851
55425,0,0.04550548
55426,0,0.006780693
55427,1,0.6345841
55428,0,0.0010746618
55429,0,0.23756789
55430,0,0.0023138234
55431,1,0.9286897
55432,1,0.5028135
55433,1,0.80033726
55434,1,0.780017
55435,1,0.60057205
55436,0,0.21752098
55437,0,0.4676971
55438,1,0.6337028
55439,0,0.038551573
55440,0,5.734197e-09
55441,0,0.28170946
55442,0,0.08861532
55443,1,0.6668221
55444,0,0.029480364
55445,0,0.025339365
55446,0,0.07513643
55447,0,0.09576066
55448,0,0.13077581
55449,0,0.2325308
55450,0,0.49481365
55451,0,0.036389858
55452,0,0.20552345
55453,0,0.32972535
55454,0,0.14158641
55455,0,0.26302066
55456,0,0.23939635
55457,0,0.027264928
55458,0,0.28315094
55459,0,0.1030868
55460,1,0.749255
55461,1,0.8583689
55462,0,0.28094244
55463,1,0.60802585
55464,1,0.5122737
55465,0,0.19471182
55466,0,0.26907676
55467,0,0.023032699
55468,1,0.6737502
55469,0,0.29918686
55470,1,0.79804194
55471,0,0.23801649
55472,0,0.1808266
55473,1,0.95536864
55474,0,0.018508922
55475,0,0.40015754
55476,1,0.5322803
55477,1,0.5702229
55478,0,0.003870889
55479,1,0.8536555
55480,1,0.636311
55481,1,0.6252616
55482,1,0.81023103
55483,0,0.16122179
55484,1,0.9397058
55485,1,0.5266617
55486,0,0.028238727
55487,1,0.74308896
55488,0,0.42657334
55489,1,0.6075369
55490,0,0.3841075
55491,1,0.52898484
55492,0,0.09328701
55493,1,0.5964959
55494,1,0.5931046
55495,0,0.09005702
55496,0,4.495431e-05
55497,1,0.81420285
55498,1,0.8044231
55499,0,0.080854066
55500,1,0.81439453
55501,1,0.6373096
55502,0,0.16038768
55503,1,0.7904039
55504,1,0.7317736
55505,1,0.7372448
55506,0,0.022671053
55507,0,0.4456354
55508,0,0.098663345
55509,0,0.20669448
55510,0,0.45381618
55511,0,0.35011774
55512,1,0.5346687
55513,0,0.26489314
55514,0,0.4342058
55515,0,0.03077257
55516,0,0.05532695
55517,1,0.7121224
55518,0,0.017821325
55519,0,0.028452307
55520,0,0.07303114
55521,0,0.001529578
55522,1,0.9249391
55523,0,0.19860171
55524,1,0.83342844
55525,1,0.73975265
55526,1,0.80512154
55527,1,0.80483735
55528,0,0.42385155
55529,1,0.9115702
55530,1,0.60986346
55531,0,0.035502102
55532,1,0.78164756
55533,0,0.26280448
55534,0,0.034337908
55535,1,0.5882037
55536,1,0.7754277
55537,0,0.13086244
55538,0,0.16303828
55539,0,0.013706021
55540,0,0.022264209
55541,0,0.21890202
55542,0,0.033093438
55543,0,0.4701739
55544,1,0.88465524
55545,1,0.7593954
55546,0,0.4077527
55547,1,0.94403607
55548,1,0.9541202
55549,1,0.70163995
55550,0,0.28470635
55551,0,0.4030388
55552,0,0.08009236
55553,0,0.21475789
55554,1,0.6926388
55555,0,0.17946407
55556,1,0.85236275
55557,0,0.15349445
55558,0,0.44425693
55559,0,0.037851516
55560,0,0.46230477
55561,0,0.41750064
55562,1,0.50729495
55563,1,0.86300844
55564,0,5.0787713e-10
55565,0,0.35684395
55566,1,0.7273636
55567,1,0.7325502
55568,0,0.092502765
55569,1,0.70652884
55570,1,0.8110072
55571,0,0.24086629
55572,0,0.3956846
55573,0,0.013980523
55574,0,0.3969605
55575,0,0.048217304
55576,0,0.3893468
55577,1,0.8218231
55578,0,0.0088521065
55579,0,0.2775316
55580,0,0.37581053
55581,0,0.0567249
55582,1,0.7842305
55583,0,0.0023693645
55584,0,0.33360738
55585,0,0.04039233
55586,0,0.28984407
55587,0,0.0041566407
55588,0,0.058496084
55589,1,0.6704584
55590,0,0.4673216
55591,0,0.3306511
55592,0,0.08283367
55593,0,0.38733983
55594,1,0.78650415
55595,1,0.89990085
55596,0,0.017575614
55597,0,0.021822529
55598,1,0.8576167
55599,0,0.00054312684
55600,0,0.11758724
55601,1,0.807622
55602,0,0.025789777
55603,0,0.1708432
55604,1,0.7254473
55605,0,0.49320287
55606,1,0.9434881
55607,0,0.2867897
55608,1,0.72400564
55609,0,0.43296316
55610,0,0.056222845
55611,1,0.9359684
55612,0,0.43410906
55613,1,0.59530014
55614,0,0.2630674
55615,0,0.0067681256
55616,0,0.46877354
55617,1,0.52300507
55618,0,0.2011731
55619,0,0.40990502
55620,1,0.80858135
55621,0,0.14856099
55622,1,0.794128
55623,1,0.689936
55624,0,0.26065534
55625,0,0.028516172
55626,0,0.3356685
55627,0,0.022125036
55628,0,0.2926145
55629,0,0.120144755
55630,1,0.52233285
55631,1,0.8823486
55632,0,0.045117337
55633,1,0.63055325
55634,1,0.6717529
55635,0,0.2337153
55636,0,0.1772943
55637,0,0.066985965
55638,1,0.68406135
55639,1,0.7220252
55640,0,0.20591022
55641,1,0.6679817
55642,1,0.50189567
55643,1,0.9012423
55644,0,0.021965103
55645,0,0.12922673
55646,0,0.0012064833
55647,1,0.7544159
55648,0,0.42239097
55649,0,0.07385766
55650,1,0.52811986
55651,1,0.847104
55652,0,3.0930709e-25
55653,1,0.6106749
55654,1,0.8176929
55655,0,0.07648832
55656,0,0.45840335
55657,0,0.23557809
55658,0,0.48704475
55659,1,0.6735203
55660,1,0.76476556
55661,0,0.12491634
55662,1,0.51374376
55663,1,0.6327451
55664,0,0.1579179
55665,1,0.723077
55666,0,2.239448e-05
55667,1,0.5158103
55668,0,0.024831878
55669,1,0.749849
55670,0,0.38391468
55671,0,0.20404026
55672,0,0.3599177
55673,1,0.88207686
55674,0,0.015493075
55675,0,0.0722121
55676,0,0.010231838
55677,0,0.056067277
55678,1,0.7817709
55679,1,0.5681849
55680,0,0.19717082
55681,0,0.14755572
55682,0,0.021978429
55683,0,0.2303399
55684,0,0.2935168
55685,0,0.11578127
55686,0,0.08611883
55687,1,0.6814051
55688,0,0.4653816
55689,0,0.01926617
55690,0,0.12620328
55691,1,0.6508549
55692,0,0.15379816
55693,1,0.60681164
55694,0,0.0809686
55695,1,0.63461876
55696,0,0.063459076
55697,1,0.7018814
55698,1,0.9412505
55699,0,0.3653627
55700,1,0.79832214
55701,0,0.0048818532
55702,0,0.051645096
55703,0,0.040993065
55704,0,0.08962646
55705,1,0.65537184
55706,0,0.18424948
55707,0,0.092068434
55708,0,0.13127042
55709,0,0.19868939
55710,0,0.015847653
55711,1,0.50778484
55712,1,0.6167344
55713,0,0.0727684
55714,1,0.8303475
55715,1,0.6921624
55716,0,0.20591228
55717,0,0.4635663
55718,0,0.06979092
55719,0,0.10727839
55720,0,0.15932222
55721,1,0.70967543
55722,0,0.078753434
55723,0,0.039367184
55724,0,0.32955882
55725,1,0.59687954
55726,0,0.29136747
55727,1,0.5015803
55728,0,0.03163862
55729,0,0.30429545
55730,0,0.30263022
55731,0,0.46703497
55732,0,0.014468786
55733,0,0.03317356
55734,0,0.40554258
55735,1,0.7639852
55736,0,0.38914475
55737,0,0.10252814
55738,1,0.85605353
55739,1,0.51412964
55740,1,0.8938351
55741,0,0.027411718
55742,0,0.08279218
55743,0,0.06444093
55744,1,0.73928595
55745,0,0.4215505
55746,1,0.7556037
55747,0,0.055893883
55748,0,0.1687098
55749,1,0.85067105
55750,0,0.20749778
55751,1,0.5192466
55752,0,0.13262016
55753,1,0.500851
55754,1,0.639982
55755,0,0.08500789
55756,0,0.4808606
55757,1,0.8044926
55758,0,0.18283285
55759,1,0.92228425
55760,0,0.020222742
55761,0,0.16399093
55762,0,0.059761815
55763,0,0.3450187
55764,1,0.60385585
55765,1,0.82603085
55766,1,0.88928235
55767,1,0.8463296
55768,0,0.14213048
55769,0,0.37355322
55770,0,0.4939758
55771,0,0.114478864
55772,1,0.85003316
55773,0,0.123213746
55774,1,0.88780713
55775,0,0.27472526
55776,1,0.8966451
55777,0,0.43050867
55778,0,0.3711352
55779,0,0.46834624
55780,0,0.15499894
55781,0,0.20833859
55782,1,0.8381576
55783,0,0.030931491
55784,0,0.31825545
55785,0,0.2736714
55786,0,0.027970519
55787,0,0.4283261
55788,0,0.38632864
55789,0,0.047026586
55790,1,0.71878195
55791,0,0.49289867
55792,0,0.06233668
55793,0,0.23165286
55794,0,0.19412133
55795,0,0.34967187
55796,1,0.80284005
55797,1,0.8644207
55798,0,0.33048514
55799,0,0.029120475
55800,1,0.6081128
55801,0,0.40880138
55802,0,0.00027309995
55803,0,0.36802062
55804,0,0.08266139
55805,0,0.12141422
55806,1,0.6838767
55807,1,0.7853876
55808,0,0.39316073
55809,1,0.6812489
55810,1,0.5945631
55811,0,0.24190436
55812,0,0.023227662
55813,1,0.7964811
55814,0,0.18717259
55815,1,0.72461724
55816,1,0.6033956
55817,0,0.04645082
55818,1,0.60824645
55819,0,6.5503627e-06
55820,1,0.8067954
55821,0,0.38966852
55822,1,0.536855
55823,0,0.25771648
55824,0,0.021635419
55825,0,0.047801074
55826,0,0.00040843152
55827,0,0.14838925
55828,0,0.019920198
55829,0,0.44500008
55830,1,0.9369243
55831,0,0.25964123
55832,0,0.0025420287
55833,0,0.28652656
55834,0,0.26117143
55835,1,0.7260586
55836,0,0.23705243
55837,1,0.65842956
55838,0,0.07614468
55839,1,0.78888786
55840,0,0.07880491
55841,1,0.61365706
55842,0,0.27051798
55843,0,0.41490644
55844,1,0.5126187
55845,1,0.599811
55846,1,0.5644456
55847,0,0.42078152
55848,1,0.9020359
55849,0,0.08643264
55850,0,0.06838122
55851,0,0.37454152
55852,1,0.6707619
55853,0,0.084547505
55854,1,0.5161935
55855,1,0.5226074
55856,1,0.56604975
55857,1,0.6584177
55858,1,0.8257253
55859,0,0.085437134
55860,1,0.82432467
55861,0,0.0334023
55862,1,0.74440444
55863,1,0.768247
55864,0,0.160945
55865,1,0.6513222
55866,0,0.10206987
55867,0,0.027753286
55868,1,0.51257044
55869,1,0.8134689
55870,0,0.19416904
55871,1,0.59454006
55872,0,0.14222345
55873,0,0.49625197
55874,0,0.052249722
55875,0,0.212501
55876,0,0.45104414
55877,0,7.884939e-08
55878,0,0.057125486
55879,0,0.16601779
55880,0,0.0056244377
55881,1,0.81575584
55882,0,0.001636744
55883,0,0.18849085
55884,0,0.034205638
55885,0,0.021157075
55886,1,0.75496066
55887,0,0.08019396
55888,0,0.05314451
55889,0,0.15067142
55890,0,0.06123678
55891,0,0.0024809828
55892,1,0.87925035
55893,1,0.96967727
55894,1,0.67116004
55895,0,0.04941624
55896,0,0.08511255
55897,0,0.038794372
55898,0,0.07238554
55899,0,0.06428808
55900,1,0.7591819
55901,0,0.03257748
55902,1,0.52407366
55903,1,0.8481062
55904,0,0.114075035
55905,0,0.22760758
55906,1,0.9214253
55907,0,0.023092
55908,0,0.053103693
55909,1,0.66875654
55910,0,0.01779061
55911,1,0.6280947
55912,0,0.20913406
55913,1,0.81013817
55914,1,0.85525656
55915,0,0.11897774
55916,0,0.20777932
55917,1,0.6657279
55918,1,0.86230946
55919,1,0.7431954
55920,0,0.010890205
55921,0,0.082277924
55922,0,0.36742845
55923,0,0.29280493
55924,1,0.80471486
55925,1,0.56998074
55926,0,0.26894593
55927,0,0.48204002
55928,1,0.6961224
55929,0,0.11562048
55930,1,0.73555475
55931,0,0.49698293
55932,0,0.10675939
55933,1,0.69977266
55934,1,0.75198233
55935,1,0.5169793
55936,0,0.05841073
55937,0,0.14299771
55938,0,0.040853675
55939,1,0.6064011
55940,0,0.16806097
55941,0,0.22667632
55942,0,1.6443844e-06
55943,0,0.1033387
55944,0,0.106431104
55945,0,0.47781056
55946,1,0.7638561
55947,0,3.06039e-10
55948,0,0.1823044
55949,1,0.95412856
55950,0,0.46661448
55951,0,0.06723166
55952,1,0.7873187
55953,1,0.8477944
55954,1,0.88112146
55955,0,0.085955285
55956,0,0.32063183
55957,0,0.0985995
55958,0,0.4950042
55959,0,0.440341
55960,1,0.723231
55961,0,0.16285579
55962,0,0.28806186
55963,0,0.47037882
55964,1,0.7383372
55965,1,0.7240308
55966,0,0.34796375
55967,0,0.16705419
55968,0,0.13671382
55969,1,0.6588967
55970,0,0.11193331
55971,1,0.90097463
55972,0,0.0682453
55973,0,0.08605895
55974,1,0.5424677
55975,1,0.86257046
55976,1,0.73786175
55977,0,0.18453449
55978,0,0.090579234
55979,0,0.4135132
55980,1,0.6025866
55981,0,0.011669449
55982,0,0.042994287
55983,0,0.00015667609
55984,0,0.06941036
55985,0,0.012158602
55986,1,0.8057963
55987,0,0.2321668
55988,0,0.14107667
55989,1,0.9000752
55990,1,0.5156134
55991,1,0.9127292
55992,1,0.732558
55993,1,0.7628918
55994,0,0.4495784
55995,1,0.8626335
55996,1,0.53792024
55997,0,0.4734187
55998,1,0.58839005
55999,1,0.51205254
56000,0,0.2666587
56001,0,0.005807166
56002,0,0.1387611
56003,0,0.46666968
56004,1,0.60610026
56005,0,0.25638017
56006,1,0.85196143
56007,1,0.66736174
56008,0,0.121079236
56009,1,0.796717
56010,1,0.7846253
56011,1,0.87447166
56012,0,0.4706242
56013,0,0.23680264
56014,0,0.11256296
56015,0,0.21805091
56016,1,0.79114133
56017,0,0.23968592
56018,1,0.60890716
56019,0,0.089673996
56020,1,0.50808847
56021,1,0.51286536
56022,1,0.8381141
56023,0,0.07046945
56024,1,0.7917035
56025,0,0.4982813
56026,0,0.27187258
56027,0,0.015066464
56028,0,0.007789904
56029,1,0.5108283
56030,0,0.063199036
56031,0,0.18478489
56032,0,0.44497782
56033,0,0.19528162
56034,1,0.7179267
56035,1,0.60983634
56036,1,0.71501046
56037,0,0.41998968
56038,0,0.0014180966
56039,0,0.09493083
56040,1,0.72938937
56041,0,0.20884013
56042,0,9.827571e-09
56043,0,0.36423233
56044,1,0.8686005
56045,0,0.36645648
56046,0,0.1736327
56047,0,3.032557e-06
56048,0,0.29514927
56049,0,0.061757375
56050,0,0.19290258
56051,0,0.40870175
56052,0,0.083386295
56053,1,0.7433215
56054,0,0.20272897
56055,1,0.8903715
56056,0,0.29333
56057,0,0.06684857
56058,1,0.8201505
56059,0,0.02859891
56060,0,0.10145428
56061,1,0.74687254
56062,1,0.56584305
56063,0,0.2583832
56064,0,0.28012902
56065,0,0.19895531
56066,0,0.072643034
56067,0,0.052401453
56068,0,0.17540908
56069,1,0.57480556
56070,1,0.6134745
56071,0,0.017427405
56072,0,8.860386e-09
56073,0,0.20342211
56074,1,0.6932375
56075,1,0.90429777
56076,1,0.6356266
56077,0,0.18272518
56078,0,0.10452344
56079,1,0.70944
56080,1,0.9101593
56081,0,0.029442117
56082,1,0.9168001
56083,0,0.12399207
56084,1,0.5418794
56085,0,0.3194764
56086,1,0.5773964
56087,1,0.77116424
56088,1,0.97614217
56089,0,0.23496832
56090,0,0.17539278
56091,0,0.0455246
56092,1,0.7150538
56093,0,0.2556587
56094,1,0.90581787
56095,1,0.6189284
56096,1,0.7728013
56097,0,0.026225122
56098,1,0.82931036
56099,0,2.036049e-09
56100,0,0.30120358
56101,0,0.11962777
56102,1,0.9296762
56103,1,0.7922637
56104,0,0.052893225
56105,1,0.7056835
56106,0,0.06182499
56107,0,0.027219716
56108,1,0.6272837
56109,0,0.13068669
56110,1,0.89409894
56111,1,0.9069282
56112,0,0.2426351
56113,0,1.881509e-08
56114,1,0.7972061
56115,1,0.70205337
56116,1,0.6802051
56117,0,0.035397768
56118,0,0.46238285
56119,0,0.36757293
56120,0,0.07442519
56121,0,0.3804161
56122,0,0.49187362
56123,1,0.58783394
56124,1,0.733083
56125,1,0.8412603
56126,1,0.7902287
56127,1,0.7953995
56128,0,0.05628131
56129,0,0.05404721
56130,1,0.8620895
56131,0,0.016658803
56132,1,0.6095014
56133,0,0.14386518
56134,0,0.09849154
56135,1,0.54621255
56136,0,0.06751143
56137,1,0.5858135
56138,0,0.498553
56139,1,0.6330859
56140,0,0.06322181
56141,0,0.11049091
56142,1,0.82333654
56143,1,0.6347464
56144,0,0.07725007
56145,1,0.88755214
56146,0,0.23990431
56147,0,0.25621337
56148,0,0.016000092
56149,1,0.69342273
56150,0,0.23758687
56151,0,0.006864708
56152,0,0.08073756
56153,0,1.5592739e-25
56154,0,0.0
56155,0,0.030350516
56156,1,0.6273997
56157,0,0.013008272
56158,0,0.074402034
56159,1,0.80147517
56160,1,0.51238364
56161,1,0.84460926
56162,0,0.37931335
56163,0,0.070914224
56164,0,0.05454036
56165,0,0.12770016
56166,1,0.5821864
56167,0,0.11697837
56168,1,0.84605306
56169,0,0.14900701
56170,0,0.10896595
56171,0,0.3890399
56172,0,0.21926983
56173,1,0.5298643
56174,1,0.79280436
56175,0,0.0030205762
56176,1,0.8151239
56177,1,0.9505988
56178,0,0.19053262
56179,0,0.1697503
56180,0,0.019504959
56181,1,0.6351172
56182,0,0.010476997
56183,0,0.11520215
56184,0,0.044269364
56185,0,0.259564
56186,1,0.8197253
56187,0,0.06589508
56188,0,1.4566164e-06
56189,1,0.7253925
56190,0,0.092868015
56191,0,0.39448035
56192,0,0.20730472
56193,0,0.38403514
56194,0,0.019348484
56195,0,0.24763145
56196,0,0.17455935
56197,1,0.7447445
56198,0,0.011782666
56199,0,0.09340091
56200,0,0.07467421
56201,1,0.71862125
56202,1,0.84170604
56203,1,0.66019833
56204,1,0.5743499
56205,1,0.7132351
56206,0,0.38411906
56207,1,0.7676589
56208,0,0.19798139
56209,1,0.6931033
56210,0,0.1501331
56211,1,0.7373688
56212,1,0.7802307
56213,0,0.3182897
56214,1,0.8163025
56215,0,0.14811562
56216,0,0.42936087
56217,0,0.48827058
56218,0,0.17632903
56219,0,0.42113847
56220,0,0.14491616
56221,0,0.2036594
56222,0,0.044830434
56223,0,0.24964373
56224,0,0.3307067
56225,1,0.7824765
56226,0,0.21880904
56227,1,0.88462263
56228,1,0.5289977
56229,1,0.6537976
56230,0,0.23599985
56231,1,0.8730761
56232,0,0.30593407
56233,0,5.0012522e-06
56234,1,0.7262524
56235,0,0.13201316
56236,0,0.4919181
56237,0,0.40737864
56238,1,0.5843588
56239,0,0.12626468
56240,0,0.00522318
56241,0,0.44816643
56242,0,0.25225505
56243,0,0.38653117
56244,0,0.1848878
56245,0,0.033259187
56246,0,0.060150955
56247,1,0.738113
56248,1,0.7366593
56249,0,0.20993438
56250,0,0.1691381
56251,1,0.578562
56252,1,0.66800296
56253,1,0.7001827
56254,1,0.6796978
56255,0,0.07461878
56256,1,0.7051598
56257,0,0.31199035
56258,0,0.42087242
56259,0,7.09488e-05
56260,0,0.055750675
56261,0,0.13539368
56262,0,0.07402666
56263,1,0.52349806
56264,0,0.35650986
56265,1,0.6909647
56266,0,0.075366884
56267,1,0.9670934
56268,0,0.16391312
56269,0,0.009704942
56270,1,0.8711809
56271,1,0.54138637
56272,1,0.93378735
56273,0,0.35538617
56274,1,0.65812904
56275,0,0.06693006
56276,0,0.15140525
56277,0,0.033218626
56278,0,0.10173302
56279,1,0.6293567
56280,0,0.15631084
56281,0,0.012466854
56282,1,0.5077414
56283,0,0.32537475
56284,0,3.3526896e-06
56285,1,0.65062195
56286,0,0.18205906
56287,1,0.89773417
56288,0,0.3291606
56289,0,0.3130239
56290,1,0.63624656
56291,0,0.17480293
56292,0,0.19581947
56293,1,0.9620782
56294,0,3.134569e-20
56295,0,0.41464013
56296,0,0.0132377
56297,0,0.0028522576
56298,0,0.46355835
56299,0,0.13638492
56300,0,0.15551716
56301,0,2.3788123e-05
56302,1,0.77302426
56303,0,0.45414078
56304,0,0.20597945
56305,0,0.07778547
56306,1,0.8267875
56307,0,0.09168478
56308,1,0.89611375
56309,1,0.71343917
56310,1,0.86022127
56311,1,0.93055815
56312,0,0.1618901
56313,0,1.5464322e-09
56314,0,0.038963024
56315,1,0.74754107
56316,0,0.24857134
56317,0,0.2506937
56318,0,0.37395328
56319,0,0.2434624
56320,1,0.69573015
56321,0,0.24704905
56322,1,0.9212402
56323,0,0.40276524
56324,0,0.16188698
56325,1,0.91037226
56326,1,0.6880093
56327,0,0.10067814
56328,1,0.7508607
56329,0,0.2153596
56330,1,0.6965801
56331,0,0.011499609
56332,1,0.5389636
56333,0,0.14667037
56334,1,0.74499834
56335,0,0.03089458
56336,0,0.30336675
56337,1,0.8133383
56338,0,0.09948
56339,0,0.016399156
56340,0,6.870207e-08
56341,0,0.08371432
56342,0,0.034328658
56343,1,0.628238
56344,1,0.82888085
56345,0,0.4049642
56346,0,0.05579537
56347,1,0.661927
56348,0,0.052512955
56349,0,0.1049647
56350,1,0.71566665
56351,0,0.16362767
56352,0,6.2598236e-05
56353,0,0.07570095
56354,0,0.47346267
56355,0,0.071625486
56356,0,0.44945532
56357,1,0.9703682
56358,0,0.15141435
56359,1,0.6599107
56360,1,0.50869936
56361,1,0.90624034
56362,0,0.2017913
56363,0,0.3496907
56364,1,0.8229215
56365,0,0.1387616
56366,1,0.84446645
56367,0,0.14087337
56368,1,0.65647084
56369,1,0.50279975
56370,1,0.9157949
56371,0,0.4446943
56372,0,0.0021166902
56373,1,0.93506503
56374,0,0.2608456
56375,0,0.20198521
56376,0,0.07975755
56377,1,0.7011639
56378,1,0.91482586
56379,0,0.2425364
56380,1,0.6836618
56381,0,0.04004274
56382,1,0.8899124
56383,1,0.55138665
56384,0,0.23770879
56385,0,0.40277222
56386,0,0.101029925
56387,0,0.48577648
56388,0,0.06839311
56389,1,0.6413116
56390,0,0.025394008
56391,1,0.6262964
56392,1,0.95757043
56393,0,0.17898364
56394,1,0.6115926
56395,0,0.37313262
56396,1,0.5744844
56397,0,0.08300943
56398,0,0.03717114
56399,1,0.69833684
56400,0,0.35047692
56401,1,0.6698121
56402,1,0.65822715
56403,0,0.062298086
56404,0,0.044116143
56405,0,0.023846515
56406,0,3.4486995e-06
56407,1,0.651873
56408,0,0.102986164
56409,1,0.928922
56410,1,0.6288512
56411,0,0.2002565
56412,1,0.82061976
56413,1,0.8194263
56414,0,0.3299886
56415,0,0.04864121
56416,1,0.943329
56417,0,0.087550126
56418,0,0.036203388
56419,0,0.050434127
56420,0,0.26807752
56421,0,0.26879734
56422,1,0.5063358
56423,1,0.62624246
56424,1,0.84462243
56425,0,0.2553517
56426,1,0.6355361
56427,1,0.64528865
56428,1,0.7888276
56429,0,0.14900148
56430,0,0.21682508
56431,0,0.25336707
56432,1,0.70268875
56433,0,0.20171851
56434,0,0.05964421
56435,1,0.69465727
56436,1,0.6594995
56437,1,0.856043
56438,1,0.6746097
56439,0,0.0
56440,1,0.8653296
56441,0,0.22225966
56442,0,0.28984255
56443,0,0.06829382
56444,1,0.8432765
56445,1,0.6473937
56446,0,0.2049296
56447,0,0.00044858834
56448,0,0.026790945
56449,0,0.26622498
56450,0,0.48583624
56451,1,0.71950537
56452,0,0.3758922
56453,0,0.33063793
56454,0,0.2802077
56455,0,0.24466033
56456,1,0.6876523
56457,0,0.39318284
56458,1,0.64767927
56459,0,0.0125816725
56460,0,0.33088437
56461,0,0.035883956
56462,0,0.05336772
56463,0,2.7017024e-06
56464,0,0.012370956
56465,0,0.0060568852
56466,0,0.40726373
56467,0,0.46834564
56468,1,0.72014326
56469,0,0.14281671
56470,0,0.24300216
56471,0,0.116156586
56472,0,0.24041437
56473,0,0.28033763
56474,0,0.29871127
56475,1,0.91105545
56476,1,0.7974057
56477,0,0.038493514
56478,1,0.7002665
56479,0,0.36347783
56480,0,0.33190554
56481,1,0.6544999
56482,0,0.07548832
56483,1,0.8598826
56484,1,0.74133116
56485,1,0.55566144
56486,0,0.04855734
56487,0,0.053897478
56488,0,0.0593032
56489,1,0.8528077
56490,0,0.18108435
56491,0,0.08318143
56492,0,0.47502983
56493,1,0.5042055
56494,0,0.10672061
56495,1,0.83381224
56496,1,0.7285895
56497,1,0.72136426
56498,0,0.008185897
56499,0,0.002071985
56500,0,0.09700366
56501,0,0.022463303
56502,1,0.5631478
56503,0,0.0257681
56504,0,0.106501706
56505,1,0.9036872
56506,0,0.00012766493
56507,0,0.12435243
56508,0,0.08124883
56509,1,0.59518147
56510,0,1.9950641e-14
56511,0,0.12774028
56512,0,0.1330478
56513,1,0.51977694
56514,1,0.8241244
56515,1,0.637163
56516,0,0.046338797
56517,0,0.21281277
56518,1,0.6439408
56519,0,0.41638714
56520,0,0.0009646906
56521,0,0.126141
56522,1,0.6578732
56523,1,0.941626
56524,1,0.8418159
56525,0,5.651016e-28
56526,1,0.63656163
56527,0,0.38816512
56528,0,0.03399539
56529,0,0.41644824
56530,1,0.6002688
56531,1,0.81830794
56532,0,0.42399967
56533,0,0.14971937
56534,1,0.5342639
56535,0,0.14164029
56536,0,0.2790667
56537,1,0.5549463
56538,0,0.12036586
56539,0,0.22581819
56540,0,0.0018980518
56541,1,0.826877
56542,1,0.9390784
56543,1,0.7915715
56544,1,0.87308323
56545,0,0.19566944
56546,0,0.22878683
56547,0,0.23895119
56548,0,0.06482719
56549,1,0.8804287
56550,0,0.12765235
56551,0,0.04786614
56552,1,0.79038453
56553,0,0.087332755
56554,0,0.451548
56555,1,0.519821
56556,1,0.9237468
56557,1,0.70042783
56558,0,0.49542576
56559,0,0.15631345
56560,1,0.9693833
56561,0,0.08192099
56562,0,0.18733138
56563,1,0.6777918
56564,0,0.05367056
56565,1,0.90735626
56566,1,0.5376882
56567,0,0.14179763
56568,0,0.25325868
56569,0,0.30091015
56570,1,0.8854209
56571,0,0.27834064
56572,1,0.8965524
56573,0,0.13283731
56574,0,0.14231934
56575,0,0.22121096
56576,0,0.021934155
56577,1,0.7233798
56578,0,0.41726363
56579,1,0.95157963
56580,0,0.021758243
56581,0,0.16121706
56582,1,0.8279826
56583,0,0.28633857
56584,0,0.31737685
56585,0,0.090900026
56586,1,0.82755655
56587,0,0.425578
56588,0,0.12757856
56589,0,0.17379528
56590,0,0.0998703
56591,0,0.008659094
56592,0,5.2406314e-05
56593,1,0.87422705
56594,0,0.044780914
56595,1,0.59058523
56596,0,0.015208791
56597,1,0.6364877
56598,0,0.001706322
56599,1,0.74654984
56600,0,0.006714928
56601,0,0.28348982
56602,0,0.07713117
56603,0,0.20017162
56604,1,0.69199246
56605,0,0.29693288
56606,0,0.1074236
56607,0,0.26562575
56608,1,0.77870667
56609,0,0.17836666
56610,1,0.80080783
56611,0,0.46167642
56612,0,1.2453259e-10
56613,1,0.82341653
